timestampe,open,high,low,close,volume,time
1578276600000,140.959,140.962,140.959,140.962,0.36803555,2020-01-06T02:10:00.000000Z
1578279360000,140.962,140.962,140.962,140.962,0.22176246,2020-01-06T02:56:00.000000Z
1578338520000,140.962,140.962,140.962,140.962,0.2,2020-01-06T19:22:00.000000Z
1578359160000,141.55,141.55,140.962,140.96200001,10.89907424,2020-01-07T01:06:00.000000Z
1578359220000,140.96200001,140.96200001,140.96200001,140.96200001,37.61960154,2020-01-07T01:07:00.000000Z
1578360240000,145.144,145.144,145.144,145.144,0.44880584,2020-01-07T01:24:00.000000Z
1578360900000,145.144,145.145,145.144,145.144,2.67121811,2020-01-07T01:35:00.000000Z
1578363720000,145.145,145.145,145.145,145.145,0.0798917,2020-01-07T02:22:00.000000Z
1578367740000,145.145,145.145,145.14399999,145.14399999,46.81385745,2020-01-07T03:29:00.000000Z
1578369960000,140.975,140.975,140.975,140.975,0.06273525,2020-01-07T04:06:00.000000Z
1578386640000,145.12,145.12,145.12,145.12,5.6595724,2020-01-07T08:44:00.000000Z
1578444360000,149.199,149.2,149.199,149.2,0.8983458,2020-01-08T00:46:00.000000Z
1578444480000,149.2,149.2,149.2,149.2,0.08193631,2020-01-08T00:48:00.000000Z
1578444660000,149.2,149.2,149.2,149.2,1.53664536,2020-01-08T00:51:00.000000Z
1578444840000,149.2,149.2,149.2,149.2,0.08203671,2020-01-08T00:54:00.000000Z
1578445020000,149.2,149.2,149.2,149.2,0.36243522,2020-01-08T00:57:00.000000Z
1578445080000,149.2,149.8,149.2,149.8,29.51966329,2020-01-08T00:58:00.000000Z
1578501900000,140.981,140.981,140.962,140.962,13.64885556,2020-01-08T16:45:00.000000Z
1578526260000,140.96099962,140.962,140.96099962,140.962,1.5154786,2020-01-08T23:31:00.000000Z
1578660840000,140.962,141.75278582,140.962,141.75278582,2.83545439,2020-01-10T12:54:00.000000Z
1578770280000,142.551,142.551,142.551,142.551,0.03505453,2020-01-11T19:18:00.000000Z
1578780840000,142.551,142.551,142.551,142.551,0.02548984,2020-01-11T22:14:00.000000Z
1578906780000,142.551,142.551,142.551,142.551,0.00017581,2020-01-13T09:13:00.000000Z
1578908220000,142.552,142.552,142.551,142.551,0.04124745,2020-01-13T09:37:00.000000Z
1578911640000,142.551,142.551,142.551,142.551,0.02207914,2020-01-13T10:34:00.000000Z
1578948300000,142.551,159.511,142.551,159.511,0.375735,2020-01-13T20:45:00.000000Z
1578949740000,159.511,159.511,159.511,159.511,0.16442076,2020-01-13T21:09:00.000000Z
1578969300000,159.511,159.511,145.001,145.001,0.72339293,2020-01-14T02:35:00.000000Z
1578969420000,145.001,145.001,145.001,145.001,0.00316978,2020-01-14T02:37:00.000000Z
1579023960000,159.511,159.511,159.511,159.511,0.07701318,2020-01-14T17:46:00.000000Z
1579025100000,159.511,159.511,159.511,159.511,0.0770439,2020-01-14T18:05:00.000000Z
1579025280000,159.511,159.511,159.511,159.511,0.06439842,2020-01-14T18:08:00.000000Z
1579025340000,159.511,159.511,159.511,159.511,0.15088891,2020-01-14T18:09:00.000000Z
1579025520000,161.58694239,161.58694239,161.58694239,161.58694239,0.06742298,2020-01-14T18:12:00.000000Z
1579025580000,161.58694239,161.58694239,161.58694239,161.58694239,0.43344946,2020-01-14T18:13:00.000000Z
1579025640000,161.58694239,162.99899999,161.58694239,162.99899999,0.57766115,2020-01-14T18:14:00.000000Z
1579025880000,162.99899999,162.99899999,162.99899999,162.99899999,0.008793,2020-01-14T18:18:00.000000Z
1579043940000,163.0,163.0,162.99899999,162.99899999,2.26258933,2020-01-14T23:19:00.000000Z
1579045740000,163.0,163.0,163.0,163.0,0.02868426,2020-01-14T23:49:00.000000Z
1579046220000,162.99899999,162.99899999,162.99899999,162.99899999,0.00432443,2020-01-14T23:57:00.000000Z
1579046340000,162.99899999,162.99899999,162.99899999,162.99899999,1.095,2020-01-14T23:59:00.000000Z
1579047300000,164.998,164.998,164.998,164.998,4.58e-06,2020-01-15T00:15:00.000000Z
1579047480000,162.99899999,162.99899999,162.99899999,162.99899999,4.58e-06,2020-01-15T00:18:00.000000Z
1579047900000,164.998,164.99899998,164.998,164.99899998,4.97871332,2020-01-15T00:25:00.000000Z
1579049280000,168.9,168.9,168.9,168.9,2.724123,2020-01-15T00:48:00.000000Z
1579049340000,168.9,168.90000002,168.9,168.90000002,2.401549,2020-01-15T00:49:00.000000Z
1579050360000,163.001,163.001,146.7,146.7,0.831255,2020-01-15T01:06:00.000000Z
1579050540000,146.7,146.7,146.7,146.7,1.0,2020-01-15T01:09:00.000000Z
1579061580000,145.00503469,145.00503469,145.00503469,145.00503469,0.5,2020-01-15T04:13:00.000000Z
1579061760000,145.00503469,145.00503469,145.00503469,145.00503469,0.00022484,2020-01-15T04:16:00.000000Z
1579061880000,176.942,176.942,176.942,176.942,0.41020694,2020-01-15T04:18:00.000000Z
1579063920000,165.22534877,165.22534877,165.22534877,165.22534877,0.02333329,2020-01-15T04:52:00.000000Z
1579069980000,165.22534876,165.22534876,165.22534876,165.22534876,0.17292334,2020-01-15T06:33:00.000000Z
1579077540000,165.22534876,165.22534878,165.22534876,165.22534878,1.523336,2020-01-15T08:39:00.000000Z
1579077960000,170.0,170.0,170.0,170.0,0.1479241,2020-01-15T08:46:00.000000Z
1579079160000,160.0,170.0,145.006,145.006,0.77264579,2020-01-15T09:06:00.000000Z
1579140360000,145.007,145.007,145.00600002,145.00600002,4.0,2020-01-16T02:06:00.000000Z
1579248420000,176.942,176.942,176.942,176.942,0.0701988,2020-01-17T08:07:00.000000Z
1579248780000,176.942,176.9435,176.942,176.9435,0.65584853,2020-01-17T08:13:00.000000Z
1579248900000,176.9435,176.9435,176.9435,176.9435,0.32823632,2020-01-17T08:15:00.000000Z
1579250280000,176.9435,176.9435,176.9435,176.9435,0.0039532,2020-01-17T08:38:00.000000Z
1579310580000,176.9435,176.9435,176.9435,176.9435,0.02629136,2020-01-18T01:23:00.000000Z
1579317840000,176.9435,176.9435,176.9435,176.9435,0.05032901,2020-01-18T03:24:00.000000Z
1579380960000,176.94500012,176.94500012,176.9435,176.9435,1.87143888,2020-01-18T20:56:00.000000Z
1579397340000,176.9435,189.00000001,176.9435,189.00000001,2.38239467,2020-01-19T01:29:00.000000Z
1579413240000,189.00000001,189.00000001,189.00000001,189.00000001,0.02211272,2020-01-19T05:54:00.000000Z
1579423320000,188.952,188.952,188.952,188.952,3.18e-06,2020-01-19T08:42:00.000000Z
1579436760000,188.95199999,188.95199999,188.95199999,188.95199999,6.98537536,2020-01-19T12:26:00.000000Z
1579436820000,188.95199999,188.95199999,188.95199999,188.95199999,1.74197798,2020-01-19T12:27:00.000000Z
1579436940000,188.95199999,188.95199999,167.303,167.303,2.65297084,2020-01-19T12:29:00.000000Z
1579465680000,146.005,146.005,146.005,146.005,0.015,2020-01-19T20:28:00.000000Z
1579485840000,147.00500001,147.00500001,147.005,147.005,0.30108216,2020-01-20T02:04:00.000000Z
1579510080000,147.005,147.005,147.005,147.005,4.196e-05,2020-01-20T08:48:00.000000Z
1579511520000,147.005,147.005,147.005,147.005,3.24661272,2020-01-20T09:12:00.000000Z
1579522680000,187.999,187.999,187.999,187.999,0.01357266,2020-01-20T12:18:00.000000Z
1579522800000,187.999,187.99900002,187.999,187.99900002,1.63688383,2020-01-20T12:20:00.000000Z
1579523160000,187.99900002,187.99900002,147.006,147.006,1.89278813,2020-01-20T12:26:00.000000Z
1579529460000,186.006,186.006,186.006,186.006,0.05376171,2020-01-20T14:11:00.000000Z
1579529580000,171.006,171.006,171.006,171.006,0.02570916,2020-01-20T14:13:00.000000Z
1579547580000,171.005,171.005,171.005,171.005,0.05196667,2020-01-20T19:13:00.000000Z
1579550640000,171.005,171.005,171.005,171.005,1.57903334,2020-01-20T20:04:00.000000Z
1579559820000,171.005,171.005,171.005,171.005,1.113637,2020-01-20T22:37:00.000000Z
1579559880000,171.005,171.006,171.005,171.006,2.54544,2020-01-20T22:38:00.000000Z
1579560600000,171.006,171.006,171.006,171.006,0.158564,2020-01-20T22:50:00.000000Z
1579581840000,171.006,171.006,171.006,171.006,0.00122533,2020-01-21T04:44:00.000000Z
1579589400000,171.006,171.006,171.006,171.006,3.5816799,2020-01-21T06:50:00.000000Z
1579589460000,171.007,171.007,171.00699999,171.00699999,2.62926304,2020-01-21T06:51:00.000000Z
1579651860000,171.006,171.006,171.006,171.006,0.04255631,2020-01-22T00:11:00.000000Z
1579651920000,171.00699999,171.00699999,171.00699999,171.00699999,20.67495483,2020-01-22T00:12:00.000000Z
1579651980000,171.00699999,171.00699999,171.00699999,171.00699999,5.32504835,2020-01-22T00:13:00.000000Z
1579669800000,171.008,171.008,171.008,171.008,0.05690702,2020-01-22T05:10:00.000000Z
1579669860000,171.00799999,171.009,171.00799999,171.00799999,0.22120677,2020-01-22T05:11:00.000000Z
1579669920000,171.00799999,171.00799999,171.00799999,171.00799999,0.0633636,2020-01-22T05:12:00.000000Z
1579670940000,171.00699999,171.00699999,171.00699999,171.00699999,0.10102404,2020-01-22T05:29:00.000000Z
1579671360000,171.00699999,171.00699999,171.00699999,171.00699999,11.24970002,2020-01-22T05:36:00.000000Z
1579673940000,180.0,180.0,180.0,180.0,0.03884821,2020-01-22T06:19:00.000000Z
1579697400000,180.0,180.0,180.0,180.0,0.82798706,2020-01-22T12:50:00.000000Z
1579703340000,180.0,180.0,180.0,180.0,0.12008138,2020-01-22T14:29:00.000000Z
1579717140000,179.999,179.999,179.999,179.999,0.00028935,2020-01-22T18:19:00.000000Z
1579735620000,179.999,179.999,179.999,179.999,8.78082137,2020-01-22T23:27:00.000000Z
1579735680000,179.999,179.999,172.7435815,172.7435815,8.07522763,2020-01-22T23:28:00.000000Z
1579735920000,172.743,172.7435815,172.743,172.7435815,2.762399,2020-01-22T23:32:00.000000Z
1579735980000,172.7435815,172.7435815,172.7435815,172.7435815,1.300146,2020-01-22T23:33:00.000000Z
1579736100000,172.7435815,172.7435815,172.7435815,172.7435815,0.071756,2020-01-22T23:35:00.000000Z
1579736520000,172.745,172.745,172.7435815,172.7435815,4.11276741,2020-01-22T23:42:00.000000Z
1579736580000,172.7435815,172.7435815,172.7435815,172.7435815,1.85476638,2020-01-22T23:43:00.000000Z
1579748460000,172.743,172.7435815,172.743,172.7435815,0.07179132,2020-01-23T03:01:00.000000Z
1579753440000,172.7435815,172.7435815,172.7435815,172.7435815,0.14358194,2020-01-23T04:24:00.000000Z
1579753800000,165.10100001,165.10100001,165.10100001,165.10100001,0.0192894,2020-01-23T04:30:00.000000Z
1579754280000,172.7435815,172.7435815,172.7435815,172.7435815,0.32296627,2020-01-23T04:38:00.000000Z
1579754340000,172.7435815,172.7435815,172.7435815,172.7435815,0.31930427,2020-01-23T04:39:00.000000Z
1579755000000,172.7435815,172.7435815,172.7435815,172.7435815,0.07179202,2020-01-23T04:50:00.000000Z
1579774200000,172.74358149,172.7435815,172.74358149,172.7435815,2.5799622,2020-01-23T10:10:00.000000Z
1579786560000,172.74358149,172.74358149,172.74358149,172.74358149,0.12692102,2020-01-23T13:36:00.000000Z
1579793520000,172.74358149,172.74358149,172.74358149,172.74358149,1.62930224,2020-01-23T15:32:00.000000Z
1579793580000,172.74358149,172.74358149,172.74358149,172.74358149,1.68168724,2020-01-23T15:33:00.000000Z
1579793640000,172.7435815,172.745,172.7435815,172.7435815,3.36845471,2020-01-23T15:34:00.000000Z
1579799700000,185.999,185.999,185.999,185.999,0.00176991,2020-01-23T17:15:00.000000Z
1579816020000,165.102,165.102,165.102,165.102,0.02723744,2020-01-23T21:47:00.000000Z
1579830060000,185.999,185.999,185.999,185.999,5.39e-06,2020-01-24T01:41:00.000000Z
1579831680000,165.10100001,165.10100001,165.10100001,165.10100001,5.39e-06,2020-01-24T02:08:00.000000Z
1579836480000,165.10100001,165.10100001,165.10100001,165.10100001,0.53875357,2020-01-24T03:28:00.000000Z
1579845840000,165.10100001,165.10100001,165.10100001,165.10100001,0.19030775,2020-01-24T06:04:00.000000Z
1579859820000,165.10100001,165.10100001,165.10100001,165.10100001,4.03131992,2020-01-24T09:57:00.000000Z
1579865340000,165.101,165.101,165.101,165.101,5.46,2020-01-24T11:29:00.000000Z
1579890960000,166.0,166.0,166.0,166.0,0.07444437,2020-01-24T18:36:00.000000Z
1579940400000,166.0,166.0,166.0,166.0,0.0204915,2020-01-25T08:20:00.000000Z
1579970760000,165.101,165.101,165.101,165.101,1.38781142,2020-01-25T16:46:00.000000Z
1579970820000,165.101,165.101,165.101,165.101,3.12257569,2020-01-25T16:47:00.000000Z
1580055600000,165.101,165.101,165.101,165.101,1.97600494,2020-01-26T16:20:00.000000Z
1580074560000,185.999,185.999,185.999,185.999,0.01703673,2020-01-26T21:36:00.000000Z
1580114880000,165.101,165.101,165.101,165.101,0.01495081,2020-01-27T08:48:00.000000Z
1580171580000,165.30409,165.30409,165.30409,165.30409,0.00122533,2020-01-28T00:33:00.000000Z
1580185500000,172.969,172.97,172.969,172.97,11.04929426,2020-01-28T04:25:00.000000Z
1580187720000,185.99799999,185.99799999,185.99799999,185.99799999,0.07976303,2020-01-28T05:02:00.000000Z
1580188440000,185.0,185.00000002,185.0,185.00000002,0.72758286,2020-01-28T05:14:00.000000Z
1580205720000,165.30710005,185.999,165.30710005,185.999,0.00565298,2020-01-28T10:02:00.000000Z
1580215560000,185.999,185.999,185.999,185.999,2.91e-06,2020-01-28T12:46:00.000000Z
1580219160000,165.308,165.308,165.30700001,165.30700001,0.2,2020-01-28T13:46:00.000000Z
1580232600000,165.308,165.308,165.308,165.308,1.0,2020-01-28T17:30:00.000000Z
1580244180000,185.988,185.988,185.988,185.988,0.01116703,2020-01-28T20:43:00.000000Z
1580256780000,185.98699997,185.98699997,185.98699997,185.98699997,0.03754324,2020-01-29T00:13:00.000000Z
1580258520000,185.98699997,185.98699997,185.98699997,185.98699997,0.1767581,2020-01-29T00:42:00.000000Z
1580294340000,185.98699997,185.98699997,185.98699997,185.98699997,1.63223033,2020-01-29T10:39:00.000000Z
1580300760000,185.987,185.98799995,185.987,185.98799995,4.43300785,2020-01-29T12:26:00.000000Z
1580301000000,185.98799995,185.98799995,185.98799995,185.98799995,4.61749663,2020-01-29T12:30:00.000000Z
1580301900000,185.98799995,185.98799995,185.98799995,185.98799995,8.58093134,2020-01-29T12:45:00.000000Z
1580302620000,185.98799995,185.98799995,185.98799995,185.98799995,0.07936948,2020-01-29T12:57:00.000000Z
1580309640000,179.0,179.001,179.0,179.001,0.17179511,2020-01-29T14:54:00.000000Z
1580309760000,179.001,179.001,179.0,179.0,0.14719223,2020-01-29T14:56:00.000000Z
1580310060000,179.0,179.0,179.0,179.0,0.05026782,2020-01-29T15:01:00.000000Z
1580310420000,179.0,179.0,179.0,179.0,0.05101395,2020-01-29T15:07:00.000000Z
1580327820000,177.0,177.0,177.0,177.0,0.14115868,2020-01-29T19:57:00.000000Z
1580330160000,185.986999,185.986999,179.31076593,179.31076593,23.46355332,2020-01-29T20:36:00.000000Z
1580333820000,177.0,177.0,177.0,177.0,0.30443715,2020-01-29T21:37:00.000000Z
1580334000000,177.0,177.0,177.0,177.0,0.60018235,2020-01-29T21:40:00.000000Z
1580343840000,175.500001,175.500001,175.500001,175.500001,0.06498498,2020-01-30T00:24:00.000000Z
1580344140000,175.500001,175.500001,175.500001,175.500001,0.11087135,2020-01-30T00:29:00.000000Z
1580344200000,175.500001,175.500001,175.500001,175.500001,0.11022797,2020-01-30T00:30:00.000000Z
1580344260000,175.500001,175.500001,175.500001,175.500001,0.05188043,2020-01-30T00:31:00.000000Z
1580344320000,175.500001,175.500001,175.500001,175.500001,0.1107874,2020-01-30T00:32:00.000000Z
1580361060000,175.500001,175.500001,175.500001,175.500001,0.87342467,2020-01-30T05:11:00.000000Z
1580365320000,179.31076593,179.31076593,179.31076593,179.31076593,0.00675303,2020-01-30T06:22:00.000000Z
1580394720000,179.31076593,179.31076593,179.31076593,179.31076593,0.01177158,2020-01-30T14:32:00.000000Z
1580395440000,179.31076593,179.31076593,179.31076593,179.31076593,0.47505562,2020-01-30T14:44:00.000000Z
1580418300000,185.998,185.99900002,185.998,185.99900002,2.18576779,2020-01-30T21:05:00.000000Z
1580427720000,185.99900002,185.99900002,185.99900002,185.99900002,0.0490537,2020-01-30T23:42:00.000000Z
1580427900000,185.99900002,185.99900002,185.99900002,185.99900002,0.05668711,2020-01-30T23:45:00.000000Z
1580427960000,185.99900002,185.99900002,185.99900002,185.99900002,0.12078098,2020-01-30T23:46:00.000000Z
1580429520000,185.99900002,185.99900002,185.99900002,185.99900002,0.01891742,2020-01-31T00:12:00.000000Z
1580430480000,185.21029644,185.21029644,185.21029644,185.21029644,0.00013769,2020-01-31T00:28:00.000000Z
1580469960000,188.94800002,188.94800002,184.76314534,184.76314534,7.22267352,2020-01-31T11:26:00.000000Z
1580471040000,188.94999999,188.94999999,188.94999999,188.94999999,0.35228594,2020-01-31T11:44:00.000000Z
1580471100000,188.94999999,188.94999999,188.94999999,188.94999999,0.14679163,2020-01-31T11:45:00.000000Z
1580471160000,188.94999999,188.94999999,188.94999999,188.94999999,0.1295632,2020-01-31T11:46:00.000000Z
1580471220000,188.94999999,188.94999999,188.94999999,188.94999999,6.99372527,2020-01-31T11:47:00.000000Z
1580471280000,188.94999999,188.94999999,188.94999999,188.94999999,6.340048,2020-01-31T11:48:00.000000Z
