timestampe,open,high,low,close,volume,time
1574875020000,7518.5,7520.0,7518.5,7520.0,0.0134047,2019-11-27T17:17:00.000000Z
1574875080000,7520.0,7525.0,7520.0,7525.0,0.00750189,2019-11-27T17:18:00.000000Z
1574875260000,7525.0,7525.0,7295.0,7525.0,0.03455681,2019-11-27T17:21:00.000000Z
1574875320000,7530.0,7530.0,7525.0,7525.0,0.55162168,2019-11-27T17:22:00.000000Z
1574875380000,7525.0,7525.0,7524.999,7525.0,0.3889193,2019-11-27T17:23:00.000000Z
1574875680000,7295.001,7295.001,7295.0,7295.0,0.00799942,2019-11-27T17:28:00.000000Z
1574876220000,7580.0,7580.0,7580.0,7580.0,0.0090058,2019-11-27T17:37:00.000000Z
1574876340000,7295.00100001,7295.00100001,7295.00100001,7295.00100001,0.00676898,2019-11-27T17:39:00.000000Z
1574876520000,7584.99999999,7584.99999999,7584.99999999,7584.99999999,0.00777707,2019-11-27T17:42:00.000000Z
1574877360000,7580.0,7584.99899999,7560.0,7560.0,0.4593941,2019-11-27T17:56:00.000000Z
1574877480000,7559.987,7559.987,7559.987,7559.987,0.00255006,2019-11-27T17:58:00.000000Z
1574878080000,7590.00000001,7630.0,7590.00000001,7615.0,0.03619337,2019-11-27T18:08:00.000000Z
1574878200000,7614.99999999,7615.001,7614.99999999,7614.99999999,0.09740067,2019-11-27T18:10:00.000000Z
1574878260000,7614.99999999,7614.99999999,7614.99999999,7614.99999999,0.23339531,2019-11-27T18:11:00.000000Z
1574878320000,7614.99999999,7614.99999999,7614.99999999,7614.99999999,0.216989,2019-11-27T18:12:00.000000Z
1574878380000,7614.99999999,7614.99999999,7614.99999999,7614.99999999,0.17157808,2019-11-27T18:13:00.000000Z
1574878440000,7614.99999999,7614.99999999,7614.99999999,7614.99999999,0.10727868,2019-11-27T18:14:00.000000Z
1574878500000,7614.99999999,7614.99999999,7614.99999999,7614.99999999,0.02,2019-11-27T18:15:00.000000Z
1574878680000,7614.99999999,7614.99999999,7614.99999999,7614.99999999,0.11214108,2019-11-27T18:18:00.000000Z
1574878740000,7614.99999999,7614.99999999,7614.99999999,7614.99999999,0.03909635,2019-11-27T18:19:00.000000Z
1574878800000,7614.99999999,7614.99999999,7614.99999999,7614.99999999,0.0865408,2019-11-27T18:20:00.000000Z
1574883300000,7305.00000001,7305.00000001,7305.00000001,7305.00000001,2.547e-05,2019-11-27T19:35:00.000000Z
1574884620000,7305.0,7305.0,7305.0,7305.0,0.12390395,2019-11-27T19:57:00.000000Z
1574884800000,7669.999,7670.0,7669.999,7670.0,0.01852878,2019-11-27T20:00:00.000000Z
1574887560000,7305.00100001,7305.00100001,7305.00100001,7305.00100001,0.00610526,2019-11-27T20:46:00.000000Z
1574887620000,7669.99999999,7670.0,7669.99999999,7670.0,0.01284241,2019-11-27T20:47:00.000000Z
1574887860000,7670.0,7670.0,7670.0,7670.0,0.0052148,2019-11-27T20:51:00.000000Z
1574888280000,7305.00100001,7305.00100001,7305.00100001,7305.00100001,0.00733284,2019-11-27T20:58:00.000000Z
1574888700000,7665.0,7665.0,7665.0,7665.0,0.00857265,2019-11-27T21:05:00.000000Z
1574889540000,7664.99999999,7664.99999999,7664.99999999,7664.99999999,0.00043372,2019-11-27T21:19:00.000000Z
1574890020000,7405.001,7405.001,7405.0,7405.0,0.00939357,2019-11-27T21:27:00.000000Z
1574890440000,7659.99899999,7660.0,7659.99899999,7660.0,0.01217723,2019-11-27T21:34:00.000000Z
1574891100000,7405.00100001,7405.00100001,7405.0,7405.0,0.00926331,2019-11-27T21:45:00.000000Z
1574896800000,7508.001,7508.001,7508.0,7508.0,0.01108766,2019-11-27T23:20:00.000000Z
1574897820000,7600.0,7600.0,7600.0,7600.0,0.07794712,2019-11-27T23:37:00.000000Z
1574897880000,7600.0,7600.0,7600.0,7600.0,0.00925357,2019-11-27T23:38:00.000000Z
1574897940000,7600.0,7600.0,7600.0,7600.0,0.00779987,2019-11-27T23:39:00.000000Z
1574898000000,7600.0,7600.0,7600.0,7600.0,0.00796363,2019-11-27T23:40:00.000000Z
1574898060000,7600.0,7600.0,7600.0,7600.0,0.0049339,2019-11-27T23:41:00.000000Z
1574898480000,7600.0,7600.0,7506.0,7506.0,0.002298,2019-11-27T23:48:00.000000Z
1574898540000,7600.0,7600.0,7600.0,7600.0,0.0008523,2019-11-27T23:49:00.000000Z
1574900580000,7506.0,7506.0,7506.0,7506.0,0.00072485,2019-11-28T00:23:00.000000Z
1574902140000,7659.99878699,7660.0,7659.99878699,7660.0,0.01256728,2019-11-28T00:49:00.000000Z
1574902320000,7660.0,7660.0,7660.0,7660.0,2.417e-05,2019-11-28T00:52:00.000000Z
1574903460000,7659.99999999,7659.99999999,7659.99999999,7659.99999999,0.00130136,2019-11-28T01:11:00.000000Z
1574903580000,7510.002,7510.002,7510.002,7510.002,0.00012,2019-11-28T01:13:00.000000Z
1574903640000,7659.99899999,7659.99899999,7659.99899999,7659.99899999,0.00011706,2019-11-28T01:14:00.000000Z
1574903760000,7659.99899999,7659.99899999,7659.99899999,7659.99899999,0.00232119,2019-11-28T01:16:00.000000Z
1574903820000,7510.002,7510.002,7510.00100002,7510.00100002,0.00576659,2019-11-28T01:17:00.000000Z
1574905440000,7659.99899999,7659.99899999,7515.00099,7659.99899999,0.00123327,2019-11-28T01:44:00.000000Z
1574905980000,7510.00100002,7510.00100002,7510.00100002,7510.00100002,0.01574164,2019-11-28T01:53:00.000000Z
1574906340000,7510.00100002,7510.00100002,7510.00100002,7510.00100002,0.0203961,2019-11-28T01:59:00.000000Z
1574906820000,7510.00100002,7510.00100002,7510.00100002,7510.00100002,0.0103055,2019-11-28T02:07:00.000000Z
1574907120000,7510.00100002,7510.00100002,7510.00100002,7510.00100002,0.00513821,2019-11-28T02:12:00.000000Z
1574907360000,7510.00100002,7510.00100002,7510.00100002,7510.00100002,0.00556042,2019-11-28T02:16:00.000000Z
1574908080000,7515.0,7515.0,7515.0,7515.0,0.00913976,2019-11-28T02:28:00.000000Z
1574909220000,7510.00100002,7510.00100002,7510.00100002,7510.00100002,0.00104021,2019-11-28T02:47:00.000000Z
1574909460000,7510.00100002,7634.99899999,7510.00100002,7634.99899999,0.00036845,2019-11-28T02:51:00.000000Z
1574909880000,7510.00100002,7510.00100002,7510.00100002,7510.00100002,0.00880669,2019-11-28T02:58:00.000000Z
1574910060000,7659.99899999,7659.99899999,7510.00100002,7510.00100002,2.68e-06,2019-11-28T03:01:00.000000Z
1574912760000,7510.00100002,7510.00100002,7506.0,7506.0,0.0708664,2019-11-28T03:46:00.000000Z
1574913060000,7505.0,7505.0,7505.0,7505.0,0.01767681,2019-11-28T03:51:00.000000Z
1574915280000,7499.999,7499.999,7499.999,7499.999,0.00015196,2019-11-28T04:28:00.000000Z
1574918100000,7500.0,7500.0,7500.0,7500.0,0.00131541,2019-11-28T05:15:00.000000Z
1574918880000,7500.0,7500.0,7500.0,7500.0,0.00038143,2019-11-28T05:28:00.000000Z
1574919120000,7499.999,7499.999,7499.999,7499.999,0.00314481,2019-11-28T05:32:00.000000Z
1574919420000,7499.999,7499.999,7499.999,7499.999,0.00118632,2019-11-28T05:37:00.000000Z
1574919480000,7499.999,7499.999,7499.999,7499.999,0.00125399,2019-11-28T05:38:00.000000Z
1574919540000,7499.999,7499.999,7499.999,7499.999,0.00126755,2019-11-28T05:39:00.000000Z
1574919660000,7499.999,7499.999,7499.99899999,7499.99899999,0.001,2019-11-28T05:41:00.000000Z
1574919780000,7499.99899999,7499.99899999,7499.99899999,7499.99899999,0.00241714,2019-11-28T05:43:00.000000Z
1574920020000,7485.001,7485.001,7473.114,7473.114,0.00270495,2019-11-28T05:47:00.000000Z
1574922660000,7499.999,7499.999,7499.999,7499.999,5.586e-05,2019-11-28T06:31:00.000000Z
1574923620000,7505.999,7506.0,7505.999,7506.0,0.00643704,2019-11-28T06:47:00.000000Z
1574923680000,7506.0,7506.0,7506.0,7506.0,0.006982,2019-11-28T06:48:00.000000Z
1574923740000,7506.0,7506.0,7506.0,7506.0,0.017451,2019-11-28T06:49:00.000000Z
1574923800000,7506.0,7506.0,7506.0,7506.0,0.003487,2019-11-28T06:50:00.000000Z
1574923860000,7506.0,7506.0,7506.0,7506.0,0.003487,2019-11-28T06:51:00.000000Z
1574923920000,7506.0,7506.0,7506.0,7506.0,0.031383,2019-11-28T06:52:00.000000Z
1574924340000,7506.0,7506.0,7506.0,7506.0,0.00028112,2019-11-28T06:59:00.000000Z
1574926560000,7506.0,7506.0,7506.0,7506.0,3e-07,2019-11-28T07:36:00.000000Z
1574930100000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.00589826,2019-11-28T08:35:00.000000Z
1574930760000,7505.0,7505.0,7505.0,7505.0,1.063e-05,2019-11-28T08:46:00.000000Z
1574931300000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.06188717,2019-11-28T08:55:00.000000Z
1574931600000,7506.0,7506.0,7506.0,7506.0,0.013948,2019-11-28T09:00:00.000000Z
1574931660000,7506.0,7506.0,7506.0,7506.0,0.00698131,2019-11-28T09:01:00.000000Z
1574931720000,7506.0,7506.0,7505.0,7506.0,0.05301872,2019-11-28T09:02:00.000000Z
1574932560000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.05415077,2019-11-28T09:16:00.000000Z
1574932860000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.02087328,2019-11-28T09:21:00.000000Z
1574933400000,7505.0,7505.0,7505.0,7505.0,0.00472338,2019-11-28T09:30:00.000000Z
1574933640000,7505.0,7505.0,7505.0,7505.0,0.0028929,2019-11-28T09:34:00.000000Z
1574933700000,7505.0,7505.0,7505.0,7505.0,0.0014088,2019-11-28T09:35:00.000000Z
1574933940000,7505.0,7505.0,7505.0,7505.0,0.02065525,2019-11-28T09:39:00.000000Z
1574934600000,7506.0,7506.0,7506.0,7506.0,0.03405378,2019-11-28T09:50:00.000000Z
1574934720000,7506.0,7506.0,7506.0,7506.0,0.00271466,2019-11-28T09:52:00.000000Z
1574934780000,7506.0,7506.0,7506.0,7506.0,0.00547449,2019-11-28T09:53:00.000000Z
1574934840000,7506.0,7506.0,7506.0,7506.0,0.02529834,2019-11-28T09:54:00.000000Z
1574934900000,7506.0,7506.0,7506.0,7506.0,0.00498856,2019-11-28T09:55:00.000000Z
1574935440000,7506.001,7506.001,7506.0,7506.0,0.11143005,2019-11-28T10:04:00.000000Z
1574935800000,7506.0,7506.0,7500.001,7500.001,0.0017611,2019-11-28T10:10:00.000000Z
1574936880000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.12973441,2019-11-28T10:28:00.000000Z
1574937060000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.00365647,2019-11-28T10:31:00.000000Z
1574937360000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.01148105,2019-11-28T10:36:00.000000Z
1574941260000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.30173289,2019-11-28T11:41:00.000000Z
1574943180000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.10768077,2019-11-28T12:13:00.000000Z
1574943360000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.00412787,2019-11-28T12:16:00.000000Z
1574944200000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.0042418,2019-11-28T12:30:00.000000Z
1574944260000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.00072713,2019-11-28T12:31:00.000000Z
1574945400000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.04886409,2019-11-28T12:50:00.000000Z
1574945760000,7499.99999999,7499.99999999,7499.99999999,7499.99999999,0.09913617,2019-11-28T12:56:00.000000Z
1574945820000,7499.99999999,7499.99999999,7455.0,7455.0,0.03854195,2019-11-28T12:57:00.000000Z
1574945880000,7454.99899999,7454.99899999,7454.99899999,7454.99899999,0.00135952,2019-11-28T12:58:00.000000Z
1574948460000,7659.99899999,7659.99899999,7659.99899999,7659.99899999,0.00110168,2019-11-28T13:41:00.000000Z
1574953440000,7654.99899999,7654.99899999,7654.99899999,7654.99899999,5.985e-05,2019-11-28T15:04:00.000000Z
1574957700000,7654.99899999,7654.99899999,7654.99899999,7654.99899999,0.00394915,2019-11-28T16:15:00.000000Z
1574961000000,7654.99899999,7654.99899999,7654.99899999,7654.99899999,5.21e-06,2019-11-28T17:10:00.000000Z
1574965260000,7405.00000001,7405.00000001,7405.00000001,7405.00000001,0.00056407,2019-11-28T18:21:00.000000Z
1574965320000,7654.999,7654.999,7654.999,7654.999,0.00054293,2019-11-28T18:22:00.000000Z
1574965380000,7405.00000001,7405.00000001,7405.00000001,7405.00000001,0.00054293,2019-11-28T18:23:00.000000Z
1574974320000,7405.00000001,7659.99899995,7405.00000001,7659.99899995,0.11423863,2019-11-28T20:52:00.000000Z
1574978340000,7650.0,7650.0,7650.0,7650.0,0.12378019,2019-11-28T21:59:00.000000Z
1574981520000,7405.00100002,7405.00100002,7378.04099999,7378.04099999,0.0380678,2019-11-28T22:52:00.000000Z
1574981580000,7385.0,7649.99999993,7385.0,7649.99999993,0.010606,2019-11-28T22:53:00.000000Z
1574982600000,7614.99999991,7614.99999991,7614.99999991,7614.99999991,0.05608376,2019-11-28T23:10:00.000000Z
1574982660000,7610.0,7610.0,7610.0,7610.0,0.0406106,2019-11-28T23:11:00.000000Z
1574986920000,7325.00100001,7325.00100001,7325.00100001,7325.00100001,0.00433514,2019-11-29T00:22:00.000000Z
1574988720000,7325.002,7590.0,7325.00100001,7325.00100001,0.04117235,2019-11-29T00:52:00.000000Z
1574991540000,7340.00100001,7340.00100001,7340.00100001,7340.00100001,0.00236431,2019-11-29T01:39:00.000000Z
1574991660000,7585.0,7585.0,7585.0,7585.0,0.00227653,2019-11-29T01:41:00.000000Z
1574991720000,7340.00100001,7340.00100001,7340.00100001,7340.00100001,0.00232042,2019-11-29T01:42:00.000000Z
1574991780000,7340.00100001,7340.00100001,7340.00100001,7340.00100001,0.00023204,2019-11-29T01:43:00.000000Z
1574991900000,7589.99999998,7589.99999998,7589.99999998,7589.99999998,0.00245607,2019-11-29T01:45:00.000000Z
1574994180000,7585.0,7585.0,7585.0,7585.0,0.00626855,2019-11-29T02:23:00.000000Z
1574998380000,7580.0,7580.0,7580.0,7580.0,1.1e-06,2019-11-29T03:33:00.000000Z
1575003900000,7579.99999997,7579.99999997,7579.99999997,7579.99999997,0.00022885,2019-11-29T05:05:00.000000Z
1575004620000,7570.0,7570.0,7570.0,7570.0,0.00118733,2019-11-29T05:17:00.000000Z
1575010440000,7330.00100001,7560.0,7330.00100001,7560.0,0.00080413,2019-11-29T06:54:00.000000Z
1575014160000,7555.0,7555.0,7555.0,7555.0,0.00138356,2019-11-29T07:56:00.000000Z
1575014460000,7335.00100001,7555.0,7335.00100001,7555.0,0.04641514,2019-11-29T08:01:00.000000Z
1575014580000,7555.0,7555.0,7555.0,7555.0,0.03300814,2019-11-29T08:03:00.000000Z
1575014640000,7340.00000001,7555.0,7340.00000001,7555.0,0.03450881,2019-11-29T08:04:00.000000Z
1575014700000,7555.0,7555.0,7555.0,7555.0,0.00145109,2019-11-29T08:05:00.000000Z
1575014880000,7335.0,7555.0,7335.0,7555.0,0.00028942,2019-11-29T08:08:00.000000Z
1575014940000,7330.0,7555.0,7330.0,7555.0,0.09916663,2019-11-29T08:09:00.000000Z
1575015420000,7554.0,7555.0,7554.0,7555.0,0.06601655,2019-11-29T08:17:00.000000Z
1575015600000,7554.0,7555.0,7554.0,7555.0,0.003457,2019-11-29T08:20:00.000000Z
1575015660000,7555.0,7555.0,7555.0,7555.0,0.003453,2019-11-29T08:21:00.000000Z
1575015720000,7540.0,7555.0,7540.0,7555.0,0.006922,2019-11-29T08:22:00.000000Z
1575015840000,7510.0,7510.0,7510.0,7510.0,0.002,2019-11-29T08:24:00.000000Z
1575016260000,7499.99999999,7555.0,7499.99999999,7555.0,0.44512991,2019-11-29T08:31:00.000000Z
1575016380000,7545.0,7545.0,7545.0,7545.0,0.0958953,2019-11-29T08:33:00.000000Z
1575016560000,7475.001,7475.001,7475.0,7475.0,0.00200655,2019-11-29T08:36:00.000000Z
1575016860000,7500.00000001,7564.99999999,7500.00000001,7555.0,0.010395,2019-11-29T08:41:00.000000Z
1575017220000,7475.001,7475.001,7475.001,7475.001,0.00200678,2019-11-29T08:47:00.000000Z
1575017460000,7500.00000012,7500.00000012,7500.00000012,7500.00000012,0.00201124,2019-11-29T08:51:00.000000Z
1575017520000,7500.00000012,7500.00000012,7500.00000012,7500.00000012,0.00200161,2019-11-29T08:52:00.000000Z
1575017580000,7500.00000011,7500.00000011,7500.00000011,7500.00000011,0.00263643,2019-11-29T08:53:00.000000Z
1575017640000,7500.0000001,7500.0000001,7500.0000001,7500.0000001,0.003466,2019-11-29T08:54:00.000000Z
1575017940000,7465.001,7465.001,7465.001,7465.001,0.00138797,2019-11-29T08:59:00.000000Z
1575018120000,7435.001,7435.001,7435.001,7435.001,0.00200637,2019-11-29T09:02:00.000000Z
1575018180000,7440.0,7440.0,7440.0,7440.0,0.002,2019-11-29T09:03:00.000000Z
1575018240000,7455.00000001,7455.00000001,7455.00000001,7455.00000001,0.00200211,2019-11-29T09:04:00.000000Z
1575018300000,7440.0,7440.0,7440.0,7440.0,0.00200158,2019-11-29T09:05:00.000000Z
1575018840000,7440.0,7440.0,7440.0,7440.0,0.003,2019-11-29T09:14:00.000000Z
1575019080000,7440.0,7440.0,7440.0,7440.0,3.76e-06,2019-11-29T09:18:00.000000Z
1575021000000,7574.999,7574.999,7574.999,7574.999,0.00136503,2019-11-29T09:50:00.000000Z
1575021900000,7500.0,7500.0,7500.0,7500.0,0.00369782,2019-11-29T10:05:00.000000Z
1575022500000,7580.0,7580.0,7580.0,7580.0,0.001,2019-11-29T10:15:00.000000Z
1575023160000,7584.99999997,7584.99999997,7584.99999997,7584.99999997,0.00315956,2019-11-29T10:26:00.000000Z
1575026040000,7520.001,7520.001,7520.0,7520.0,0.01135847,2019-11-29T11:14:00.000000Z
1575027720000,7579.99899999,7580.0,7579.99899999,7580.0,0.17076898,2019-11-29T11:42:00.000000Z
1575028980000,7500.00000001,7590.00099998,7460.0,7590.00099998,0.40122801,2019-11-29T12:03:00.000000Z
1575030180000,7590.00099998,7590.00099998,7590.00099998,7590.00099998,0.003426,2019-11-29T12:23:00.000000Z
1575030240000,7590.00099997,7590.00099998,7590.00099997,7590.00099998,0.53693107,2019-11-29T12:24:00.000000Z
1575030300000,7594.99999996,7594.99999996,7594.99999996,7594.99999996,0.03,2019-11-29T12:25:00.000000Z
1575030360000,7560.0,7560.0,7560.0,7560.0,0.11360634,2019-11-29T12:26:00.000000Z
1575034500000,7654.99999999,7673.82496,7654.99999999,7673.82496,0.13255133,2019-11-29T13:35:00.000000Z
1575036000000,7795.0,7795.0,7795.0,7795.0,0.00399115,2019-11-29T14:00:00.000000Z
1575036060000,7795.0,7795.0,7795.0,7795.0,0.00141546,2019-11-29T14:01:00.000000Z
1575036300000,7795.0,7795.0,7795.0,7795.0,5e-07,2019-11-29T14:05:00.000000Z
1575036900000,7650.0,7650.0,7650.0,7650.0,1.2e-07,2019-11-29T14:15:00.000000Z
1575036960000,7650.0,7650.0,7650.0,7650.0,1.4e-07,2019-11-29T14:16:00.000000Z
1575037020000,7795.0,7805.0,7795.0,7805.0,0.42098897,2019-11-29T14:17:00.000000Z
1575038040000,7585.001,7585.001,7585.001,7585.001,2.6e-07,2019-11-29T14:34:00.000000Z
1575039780000,7794.99899999,7799.99999999,7794.99899999,7799.99999999,0.00500955,2019-11-29T15:03:00.000000Z
1575039840000,7800.0,7800.0,7795.0,7795.0,0.002,2019-11-29T15:04:00.000000Z
1575041280000,7650.0,7650.0,7650.0,7650.0,0.01,2019-11-29T15:28:00.000000Z
1575041340000,7794.99899999,7794.99899999,7794.99899999,7794.99899999,0.0092849,2019-11-29T15:29:00.000000Z
1575041400000,7794.99899999,7794.99899999,7755.0,7755.0,0.00096028,2019-11-29T15:30:00.000000Z
1575041460000,7660.0,7660.0,7660.0,7660.0,0.00880476,2019-11-29T15:31:00.000000Z
1575041520000,7750.0,7750.0,7750.0,7750.0,0.00461858,2019-11-29T15:32:00.000000Z
1575041580000,7670.001,7750.0,7670.0,7750.0,0.00429839,2019-11-29T15:33:00.000000Z
1575041700000,7750.0,7750.0,7750.0,7750.0,0.00925993,2019-11-29T15:35:00.000000Z
1575041940000,7799.99899999,7799.99899999,7799.99899999,7799.99899999,0.00464104,2019-11-29T15:39:00.000000Z
1575042180000,7799.99899999,7799.99899999,7799.99899999,7799.99899999,0.00225248,2019-11-29T15:43:00.000000Z
1575042240000,7745.00100001,7745.00100001,7745.00100001,7745.00100001,0.002,2019-11-29T15:44:00.000000Z
1575042900000,7785.0,7785.0,7785.0,7785.0,0.00135381,2019-11-29T15:55:00.000000Z
1575043080000,7799.99999999,7800.0,7799.99999999,7800.0,0.00521815,2019-11-29T15:58:00.000000Z
1575044460000,7800.0,7857.99899999,7750.0,7857.99899999,0.10260239,2019-11-29T16:21:00.000000Z
1575045600000,7857.99899998,7857.99899999,7857.99899998,7857.99899999,0.00817957,2019-11-29T16:40:00.000000Z
1575048540000,7857.99899997,7857.99899997,7857.99899997,7857.99899997,1.067e-05,2019-11-29T17:29:00.000000Z
1575048600000,7665.001,7665.001,7665.0,7665.0,0.02789014,2019-11-29T17:30:00.000000Z
1575050040000,7857.99799999,7857.99799999,7857.99799999,7857.99799999,0.00924139,2019-11-29T17:54:00.000000Z
1575050340000,7857.998,7857.99899998,7857.998,7857.99899998,0.00144675,2019-11-29T17:59:00.000000Z
1575050580000,7857.99899999,7857.99899999,7857.99899999,7857.99899999,0.01635633,2019-11-29T18:03:00.000000Z
1575050640000,7857.99899999,7857.99899999,7857.99899999,7857.99899999,0.00453605,2019-11-29T18:04:00.000000Z
1575052200000,7855.0,7855.0,7855.0,7855.0,0.05439832,2019-11-29T18:30:00.000000Z
1575054960000,7855.0,7855.0,7855.0,7855.0,0.00021534,2019-11-29T19:16:00.000000Z
1575057540000,7720.00100001,7720.00100001,7720.00100001,7720.00100001,0.0011185,2019-11-29T19:59:00.000000Z
1575058080000,7720.00100001,7720.00100001,7720.00100001,7720.00100001,0.00811159,2019-11-29T20:08:00.000000Z
1575058260000,7720.00100001,7720.00100001,7720.00100001,7720.00100001,0.03230265,2019-11-29T20:11:00.000000Z
1575062040000,7740.001,7740.001,7740.001,7740.001,0.00224238,2019-11-29T21:14:00.000000Z
1575063300000,7740.001,7740.001,7740.001,7740.001,0.00111995,2019-11-29T21:35:00.000000Z
1575063360000,7740.001,7740.001,7740.001,7740.001,0.00225256,2019-11-29T21:36:00.000000Z
1575063420000,7740.001,7740.001,7740.001,7740.001,0.00157655,2019-11-29T21:37:00.000000Z
1575070860000,7745.09999999,7745.1,7745.09999999,7745.1,0.03219797,2019-11-29T23:41:00.000000Z
1575073080000,7745.09999999,7760.0,7745.09999999,7760.0,0.03215387,2019-11-30T00:18:00.000000Z
1575073320000,7849.99999999,7849.99999999,7849.99999999,7849.99999999,2.238e-05,2019-11-30T00:22:00.000000Z
1575074400000,7675.001,7850.0,7665.0,7850.0,0.01971756,2019-11-30T00:40:00.000000Z
1575075060000,7849.99999999,7849.99999999,7849.99999999,7849.99999999,8e-08,2019-11-30T00:51:00.000000Z
1575079260000,7854.99999999,7854.99999999,7854.99999999,7854.99999999,0.00616312,2019-11-30T02:01:00.000000Z
1575079320000,7854.99999999,7854.99999999,7854.99999999,7854.99999999,0.01430437,2019-11-30T02:02:00.000000Z
1575080280000,7685.001,7685.001,7680.00100001,7680.00100001,0.00201366,2019-11-30T02:18:00.000000Z
1575088080000,7725.0,7725.0,7725.0,7725.0,5.816e-05,2019-11-30T04:28:00.000000Z
1575088140000,7725.001,7725.001,7725.0,7725.0,0.41584429,2019-11-30T04:29:00.000000Z
1575088320000,7685.0,7685.0,7685.0,7685.0,0.001,2019-11-30T04:32:00.000000Z
1575088380000,7849.99899999,7849.99899999,7849.99899999,7849.99899999,0.0009741,2019-11-30T04:33:00.000000Z
1575089460000,7700.0,7700.0,7700.0,7700.0,0.0001,2019-11-30T04:51:00.000000Z
1575090180000,7700.0,7700.0,7700.0,7700.0,0.0001,2019-11-30T05:03:00.000000Z
1575091080000,7729.99999999,7729.99999999,7729.99999999,7729.99999999,0.00012923,2019-11-30T05:18:00.000000Z
1575091140000,7729.99999999,7729.99999999,7729.99999999,7729.99999999,0.00014171,2019-11-30T05:19:00.000000Z
1575091200000,7685.0,7685.0,7685.0,7685.0,0.0001,2019-11-30T05:20:00.000000Z
1575091800000,7849.99899999,7849.99899999,7849.99899999,7849.99899999,9.741e-05,2019-11-30T05:30:00.000000Z
1575094920000,7844.99899999,7844.99899999,7844.99899999,7844.99899999,0.00032131,2019-11-30T06:22:00.000000Z
1575103020000,7839.99899999,7840.0,7839.99899999,7840.0,0.03126504,2019-11-30T08:37:00.000000Z
1575113400000,7680.00100001,7680.00100001,7680.00100001,7680.00100001,0.00113252,2019-11-30T11:30:00.000000Z
1575113520000,7680.00100001,7680.00100001,7680.00100001,7680.00100001,0.0045944,2019-11-30T11:32:00.000000Z
1575113580000,7680.00100001,7680.00100001,7680.00100001,7680.00100001,0.00113252,2019-11-30T11:33:00.000000Z
1575113640000,7680.00100001,7680.00100001,7665.00100001,7665.00100001,0.04661572,2019-11-30T11:34:00.000000Z
1575115140000,7660.00100002,7660.00100002,7650.0,7650.0,0.20715501,2019-11-30T11:59:00.000000Z
1575115200000,7645.0,7645.0,7645.0,7645.0,0.207155,2019-11-30T12:00:00.000000Z
1575115680000,7655.001,7655.001,7655.001,7655.001,0.00129675,2019-11-30T12:08:00.000000Z
1575117780000,7680.0,7680.0,7680.0,7680.0,0.002,2019-11-30T12:43:00.000000Z
1575122820000,7642.508,7642.508,7628.854,7628.854,0.00513584,2019-11-30T14:07:00.000000Z
1575123840000,7628.854,7628.854,7586.07,7586.07,0.00536765,2019-11-30T14:24:00.000000Z
1575127080000,7585.001,7585.001,7585.001,7585.001,6.163e-05,2019-11-30T15:18:00.000000Z
1575128280000,7585.001,7585.001,7557.851,7557.851,0.00200348,2019-11-30T15:38:00.000000Z
1575128460000,7557.851,7557.851,7540.0,7540.0,0.002,2019-11-30T15:41:00.000000Z
1575128580000,7450.00000001,7450.00000001,7450.00000001,7450.00000001,0.002,2019-11-30T15:43:00.000000Z
1575129060000,7455.0,7455.0,7455.0,7455.0,0.00026827,2019-11-30T15:51:00.000000Z
1575131340000,7579.99899999,7580.0,7579.99899999,7580.0,0.01033606,2019-11-30T16:29:00.000000Z
1575131460000,7595.0,7595.0,7595.0,7595.0,0.0328343,2019-11-30T16:31:00.000000Z
1575132720000,7555.00000001,7600.0,7555.00000001,7600.0,0.000265,2019-11-30T16:52:00.000000Z
1575132780000,7600.0,7600.0,7600.0,7600.0,6.5e-05,2019-11-30T16:53:00.000000Z
1575132840000,7460.0,7460.0,7460.0,7460.0,6.5e-05,2019-11-30T16:54:00.000000Z
1575132900000,7645.0,7645.0,7645.0,7645.0,0.00019483,2019-11-30T16:55:00.000000Z
1575132960000,7460.0,7460.0,7460.0,7460.0,0.00019483,2019-11-30T16:56:00.000000Z
1575134820000,7500.0,7500.0,7500.0,7500.0,6.5e-05,2019-11-30T17:27:00.000000Z
1575163200000,7450.00000003,7450.00000003,7445.005,7445.005,0.04858303,2019-12-01T01:20:00.000000Z
1575163260000,7445.005,7445.005,7420.492,7425.0,0.11142985,2019-12-01T01:21:00.000000Z
1575169800000,7425.0,7425.0,7300.00000002,7300.00000002,0.014855,2019-12-01T03:10:00.000000Z
1575170580000,7300.00000003,7300.00000003,7295.00100001,7295.00100001,0.0072488,2019-12-01T03:23:00.000000Z
